PDF,Palavra,Frequência
PDF_74,caso,14
PDF_74,quanto,14
PDF_74,maior,14
PDF_74,contas,14
PDF_74,próprio,14
PDF_74,situação,14
PDF_74,marque,13
PDF_74,primeiro,13
PDF_74,principalmente,13
PDF_74,nesse,13
PDF_75,flamengo,103
PDF_75,clube,93
PDF_75,ano,70
PDF_75,futebol,38
PDF_75,endividamento,36
PDF_75,gestão,33
PDF_75,disponível,33
PDF_75,http,33
PDF_75,acesso,33
PDF_75,indicadores,29
PDF_75,financeira,26
PDF_75,período,26
PDF_75,milhões,26
PDF_75,brasileiro,25
PDF_75,demonstrações,25
PDF_75,financeiras,25
PDF_75,mello,25
PDF_75,site,23
PDF_75,líquido,22
PDF_75,passivo,21
PDF_75,rentabilidade,21
PDF_75,patrimônio,21
PDF_75,bandeira,20
PDF_75,retorno,20
PDF_75,jul,20
PDF_75,acordo,19
PDF_75,receita,19
PDF_75,rio,18
PDF_75,evento,17
PDF_75,completo,17
PDF_75,dezembro,17
PDF_75,regatas,17
PDF_75,brasil,16
PDF_75,janeiro,16
PDF_75,jun,16
PDF_75,grande,14
PDF_75,maior,14
PDF_75,dia,14
PDF_75,conquistas,13
PDF_75,segundo,13
PDF_75,clubes,13
PDF_75,novo,13
PDF_75,disso,12
PDF_75,composição,12
PDF_75,próprio,12
PDF_75,fim,11
PDF_75,além,11
PDF_75,sendo,11
PDF_75,copa,11
PDF_75,possível,11
PDF_76,ecossistema,76
PDF_76,inovação,65
PDF_76,concordo,32
PDF_76,ecossistemas,25
PDF_76,sebrae,25
PDF_76,local,25
PDF_76,atores,24
PDF_76,ibge,22
PDF_76,certi,21
PDF_76,cada,20
PDF_76,desenvolvimento,18
PDF_76,maturidade,18
PDF_76,atuação,17
PDF_76,http,16
PDF_76,fecomércio,15
PDF_76,plano,15
PDF_76,ações,15
PDF_76,disponível,15
PDF_76,acesso,15
PDF_76,ago,15
PDF_76,agentes,14
PDF_76,nível,14
PDF_76,feira,14
PDF_76,santana,14
PDF_76,freitas,14
PDF_76,conquista,14
PDF_76,evento,13
PDF_76,completo,13
PDF_76,dezembro,13
PDF_76,locais,13
PDF_76,ali,13
PDF_76,salvador,13
PDF_76,lauro,13
PDF_76,intervenção,13
PDF_76,empresas,12
PDF_76,metodologia,12
PDF_76,discordo,12
PDF_76,programa,11
PDF_76,criar,11
PDF_76,certa,11
PDF_76,interação,10
PDF_76,vitória,10
PDF_76,agente,10
PDF_76,fonte,10
PDF_76,frequência,10
PDF_76,frequentement,10
PDF_76,região,9
PDF_76,pode,9
PDF_76,ambientes,9
PDF_76,programas,9
PDF_77,contabilidade,78
PDF_77,startup,72
PDF_77,empresas,61
PDF_77,brasil,32
PDF_77,negócios,25
PDF_77,pequenas,24
PDF_77,gestão,24
PDF_77,micro,23
PDF_77,informações,23
PDF_77,contábil,23
PDF_77,contábeis,22
PDF_77,mpes,22
PDF_77,dezembro,21
PDF_77,evento,20
PDF_77,completo,20
PDF_77,tomada,20
PDF_77,decisões,20
PDF_77,serviços,20
PDF_77,mercado,20
PDF_77,processo,18
PDF_77,empresa,18
PDF_77,paulo,18
PDF_77,digital,17
PDF_77,informação,17
PDF_77,administração,16
PDF_77,análise,16
PDF_77,revista,16
PDF_77,crescimento,15
PDF_77,objetivo,15
PDF_77,dado,15
PDF_77,silva,15
PDF_77,desempenho,15
PDF_77,assim,14
PDF_77,base,14
PDF_77,resultados,14
PDF_77,forma,14
PDF_77,sebrae,14
PDF_77,documentos,14
PDF_77,revisão,12
PDF_77,tecnologia,12
PDF_77,decisão,12
PDF_77,ano,12
PDF_77,gerencial,12
PDF_77,controladoria,12
PDF_77,rio,11
PDF_77,ferramentas,11
PDF_77,relação,11
PDF_77,ainda,11
PDF_77,nova,11
PDF_77,contexto,11
PDF_78,cultural,212
PDF_78,governança,163
PDF_78,cultura,52
PDF_78,conceito,46
PDF_78,culturais,45
PDF_78,literatura,35
PDF_78,forma,35
PDF_78,publicações,33
PDF_78,governance,32
PDF_78,trabalhos,27
PDF_78,setor,26
PDF_78,políticas,26
PDF_78,acerca,25
PDF_78,contexto,25
PDF_78,tema,25
PDF_78,países,24
PDF_78,revisão,22
PDF_78,china,22
PDF_78,completo,18
PDF_78,sentido,18
PDF_78,evento,17
PDF_78,dezembro,17
PDF_78,compreensão,17
PDF_78,local,17
PDF_78,base,16
PDF_78,sendo,16
PDF_78,atores,16
PDF_78,conceituais,15
PDF_78,deste,15
PDF_78,termos,15
PDF_78,estado,14
PDF_78,diferentes,14
PDF_78,análises,14
PDF_78,pode,13
PDF_78,amostra,13
PDF_78,presente,13
PDF_78,nesse,13
PDF_78,apresenta,12
PDF_78,instituições,12
PDF_78,policy,12
PDF_78,termo,11
PDF_78,destaca,11
PDF_78,perspectiva,11
PDF_78,através,11
PDF_78,čopič,11
PDF_78,srakar,11
PDF_78,dado,11
PDF_78,governo,11
PDF_78,país,11
PDF_78,considerando,10
PDF_79,digitalização,72
PDF_79,falta,51
PDF_79,digitais,49
PDF_79,desafios,47
PDF_79,digital,44
PDF_79,tecnologia,38
PDF_79,empresa,37
PDF_79,metas,33
PDF_79,empresas,29
PDF_79,tecnologias,27
PDF_79,estrutura,24
PDF_79,processos,24
PDF_79,manufatura,23
PDF_79,investimento,22
PDF_79,modelo,21
PDF_79,evento,20
PDF_79,completo,20
PDF_79,dezembro,20
PDF_79,sistemas,20
PDF_79,processo,19
PDF_79,quais,18
PDF_79,journal,18
PDF_79,investimentos,17
PDF_79,questões,17
PDF_79,avaliação,16
PDF_79,tradicionais,16
PDF_79,desenvolvimento,16
PDF_79,negócios,16
PDF_79,http,16
PDF_79,production,16
PDF_79,system,16
PDF_79,sociotécnica,15
PDF_79,indústria,15
PDF_79,avaliar,15
PDF_79,além,15
PDF_79,pessoas,15
PDF_79,tabela,15
PDF_79,relacionados,14
PDF_79,socio,14
PDF_79,manufacturing,14
PDF_79,valor,13
PDF_79,teoria,13
PDF_79,pode,13
PDF_79,clientes,13
PDF_79,habilidades,13
PDF_79,rede,13
PDF_79,incluem,12
PDF_79,compreensão,12
PDF_79,desafio,12
PDF_79,capacidade,12
PDF_80,gestão,55
PDF_80,orçamento,55
PDF_80,público,49
PDF_80,pública,48
PDF_80,revista,45
PDF_80,administração,39
PDF_80,base,36
PDF_80,lei,30
PDF_80,palavras,30
PDF_80,planejamento,25
PDF_80,dado,25
PDF_80,periódicos,22
PDF_80,brasil,21
PDF_80,públicos,21
PDF_80,análise,20
PDF_80,recursos,20
PDF_80,ano,20
PDF_80,publicações,18
PDF_80,públicas,17
PDF_80,evento,16
PDF_80,completo,16
PDF_80,dezembro,16
PDF_80,orçamentário,15
PDF_80,meio,15
PDF_80,produção,14
PDF_80,período,14
PDF_80,budget,14
PDF_80,total,13
PDF_80,orçamentária,13
PDF_80,maior,13
PDF_80,universidade,12
PDF_80,federal,12
PDF_80,políticas,12
PDF_80,relação,12
PDF_80,brasileira,12
PDF_80,estratégico,12
PDF_80,elaboração,12
PDF_80,santos,11
PDF_80,rio,11
PDF_80,resultados,11
PDF_80,aplicação,11
PDF_80,metas,11
PDF_80,participativo,11
PDF_80,tabela,11
PDF_80,bibliométrica,10
PDF_80,tema,10
PDF_80,sociedade,10
PDF_80,fiscal,10
PDF_80,finanças,10
PDF_80,execução,10
PDF_81,dado,67
PDF_81,feminicídio,63
PDF_81,mulheres,49
PDF_81,janeiro,43
PDF_81,crime,43
PDF_81,rio,42
PDF_81,estado,41
PDF_81,ano,37
PDF_81,segurança,34
PDF_81,pública,33
PDF_81,vítimas,30
PDF_81,instituto,29
PDF_81,registros,28
PDF_81,lei,26
PDF_81,perfil,24
PDF_81,contra,22
PDF_81,mulher,22
PDF_81,violência,21
PDF_81,dezembro,20
PDF_81,análise,20
PDF_81,feminicídios,19
PDF_81,brasil,19
PDF_81,relação,19
PDF_81,evento,18
PDF_81,completo,17
PDF_81,partir,16
PDF_81,período,16
PDF_81,casos,16
PDF_81,gráfico,16
PDF_81,tema,15
PDF_81,semana,15
PDF_81,possível,15
PDF_81,base,15
PDF_81,faixa,14
PDF_81,fato,14
PDF_81,região,14
PDF_81,etária,13
PDF_81,maior,13
PDF_81,dia,13
PDF_81,sociedade,12
PDF_81,identificar,12
PDF_81,sendo,12
PDF_81,circunstâncias,11
PDF_81,forma,11
PDF_81,local,11
PDF_81,fluminense,10
PDF_81,isp,10
PDF_81,agressor,10
PDF_81,criação,10
PDF_81,fonte,10
PDF_82,mercado,129
PDF_82,financeiro,118
PDF_82,capitais,62
PDF_82,federal,56
PDF_82,universidade,49
PDF_82,contábeis,38
PDF_82,instituições,36
PDF_82,conteúdo,34
PDF_82,profissional,30
PDF_82,disciplina,30
PDF_82,horas,30
PDF_82,ciências,29
PDF_82,certificação,29
PDF_82,curso,28
PDF_82,nacional,28
PDF_82,contabilidade,27
PDF_82,anbima,26
PDF_82,graduação,25
PDF_82,área,25
PDF_82,forma,25
PDF_82,investimento,22
PDF_82,oferta,21
PDF_82,análise,19
PDF_82,sendo,19
PDF_82,brasil,19
PDF_82,sistema,19
PDF_82,financeira,18
PDF_82,total,18
PDF_82,através,18
PDF_82,investimentos,17
PDF_82,financeiros,17
PDF_82,evento,16
PDF_82,completo,16
PDF_82,dezembro,16
PDF_82,ufpb,16
PDF_82,atuar,16
PDF_82,cursos,16
PDF_82,economia,16
PDF_82,brasileiro,15
PDF_82,curricular,15
PDF_82,optativa,15
PDF_82,profissionais,15
PDF_82,certificações,15
PDF_82,acesso,15
PDF_82,campus,15
PDF_82,nordeste,14
PDF_82,ensino,14
PDF_82,disciplinas,14
PDF_82,educação,14
PDF_82,financeiras,14
PDF_83,lobby,97
PDF_83,abrig,68
PDF_83,atividade,65
PDF_83,relações,63
PDF_83,governamentais,57
PDF_83,institucionais,45
PDF_83,regulamentação,43
PDF_83,brasil,40
PDF_83,discurso,39
PDF_83,análise,36
PDF_83,prática,32
PDF_83,revista,29
PDF_83,rig,28
PDF_83,processo,27
PDF_83,associação,24
PDF_83,assim,24
PDF_83,social,23
PDF_83,fairclough,23
PDF_83,transparência,23
PDF_83,profissionais,23
PDF_83,interesses,22
PDF_83,forma,22
PDF_83,lobista,22
PDF_83,além,22
PDF_83,discursos,22
PDF_83,público,21
PDF_83,partir,21
PDF_83,gozetto,21
PDF_83,políticas,21
PDF_83,evento,20
PDF_83,completo,20
PDF_83,dezembro,20
PDF_83,defesa,19
PDF_83,crítica,18
PDF_83,ainda,18
PDF_83,públicas,18
PDF_83,abdalla,17
PDF_83,brasileira,17
PDF_83,figura,17
PDF_83,sendo,16
PDF_83,almeida,15
PDF_83,profissional,15
PDF_83,estratégias,15
PDF_83,profissionalização,15
PDF_83,mancuso,15
PDF_83,categoria,15
PDF_83,discursivas,14
PDF_83,discursiva,14
PDF_83,poder,13
PDF_83,legitimidade,13
PDF_84,contabilidade,92
PDF_84,público,89
PDF_84,norma,88
PDF_84,depreciação,74
PDF_84,setor,70
PDF_84,contábeis,62
PDF_84,processo,47
PDF_84,convergência,44
PDF_84,contábil,42
PDF_84,internacionais,40
PDF_84,servidores,35
PDF_84,ativos,33
PDF_84,patrimônio,33
PDF_84,pública,32
PDF_84,informações,26
PDF_84,públicos,25
PDF_84,questão,25
PDF_84,imobilizados,22
PDF_84,respondentes,21
PDF_84,nbc,19
PDF_84,área,18
PDF_84,questões,18
PDF_84,ativo,17
PDF_84,entidades,16
PDF_84,aplicada,16
PDF_84,imobilizado,16
PDF_84,evento,15
PDF_84,completo,15
PDF_84,dezembro,15
PDF_84,importância,15
PDF_84,brasileiras,15
PDF_84,silva,15
PDF_84,aplicação,15
PDF_84,sistema,15
PDF_84,respostas,14
PDF_84,mudanças,14
PDF_84,resultados,13
PDF_84,todos,13
PDF_84,pode,13
PDF_84,nova,13
PDF_84,controle,13
PDF_84,informação,13
PDF_84,concordo,13
PDF_84,discordo,13
PDF_84,gestão,12
PDF_84,relação,12
PDF_84,visão,12
PDF_84,resolução,12
PDF_84,atender,11
PDF_84,ben,11
PDF_85,neurodiversidade,65
PDF_85,organizações,48
PDF_85,diversidade,45
PDF_85,inclusão,38
PDF_85,pessoas,33
PDF_85,gestão,29
PDF_85,empresas,23
PDF_85,literatura,22
PDF_85,neurodiversity,22
PDF_85,sociais,21
PDF_85,social,20
PDF_85,diversity,20
PDF_85,management,20
PDF_85,pode,19
PDF_85,journal,19
PDF_85,grupos,18
PDF_85,agenda,17
PDF_85,diferentes,17
PDF_85,práticas,17
PDF_85,inclusion,17
PDF_85,perspectiva,16
PDF_85,mercado,16
PDF_85,sociedade,16
PDF_85,evento,15
PDF_85,completo,15
PDF_85,dezembro,15
PDF_85,contexto,15
PDF_85,investigada,15
PDF_85,doyle,15
PDF_85,indivíduos,15
PDF_85,gênero,14
PDF_85,podem,14
PDF_85,revista,14
PDF_85,campo,13
PDF_85,crítica,13
PDF_85,campos,13
PDF_85,têm,13
PDF_85,organizacionais,13
PDF_85,marcadores,13
PDF_85,parte,13
PDF_85,nesse,12
PDF_85,relações,12
PDF_85,deficiência,12
PDF_85,outras,12
PDF_85,tai,12
PDF_85,neurominorias,12
PDF_85,equidade,11
PDF_85,administração,11
PDF_85,interseccionalidade,11
PDF_85,desafios,11
PDF_86,onde,32
PDF_86,antropoceno,28
PDF_86,relação,20
PDF_86,significância,19
PDF_86,geológica,18
PDF_86,capitaloceno,17
PDF_86,sendo,17
PDF_86,fenômeno,16
PDF_86,disponível,16
PDF_86,acesso,16
PDF_86,termo,14
PDF_86,http,14
PDF_86,partir,13
PDF_86,haraway,13
PDF_86,nomenclatura,12
PDF_86,chthuluceno,12
PDF_86,linguagem,12
PDF_86,sociedade,12
PDF_86,evento,11
PDF_86,nova,11
PDF_86,momento,11
PDF_86,percepção,11
PDF_86,poi,11
PDF_86,diferentes,11
PDF_86,natureza,11
PDF_86,abr,11
PDF_86,completo,10
PDF_86,dezembro,10
PDF_86,causa,10
PDF_86,criação,10
PDF_86,desse,10
PDF_86,geológico,10
PDF_86,nomear,10
PDF_86,plantationoceno,10
PDF_86,forma,10
PDF_86,através,9
PDF_86,organizações,9
PDF_86,moore,9
PDF_86,apenas,9
PDF_86,pode,8
PDF_86,nome,8
PDF_86,ainda,8
PDF_86,teórico,8
PDF_86,público,8
PDF_86,ato,8
PDF_86,poder,8
PDF_86,possui,8
PDF_86,taxonomia,7
PDF_86,real,7
PDF_86,novo,7
PDF_87,digital,91
PDF_87,transformación,64
PDF_87,la,60
PDF_87,los,53
PDF_87,datos,53
PDF_87,valor,52
PDF_87,procesos,52
PDF_87,cadena,41
PDF_87,una,41
PDF_87,operaciones,37
PDF_87,vsm,29
PDF_87,análisis,27
PDF_87,real,25
PDF_87,administración,23
PDF_87,del,22
PDF_87,value,21
PDF_87,organizaciones,21
PDF_87,eficiencia,21
PDF_87,tiempo,21
PDF_87,stream,20
PDF_87,con,20
PDF_87,gestión,19
PDF_87,mejora,19
PDF_87,decisiones,17
PDF_87,más,17
PDF_87,lean,16
PDF_87,evento,15
PDF_87,completo,15
PDF_87,dezembro,15
PDF_87,toma,14
PDF_87,business,14
PDF_87,management,13
PDF_87,tecnologías,13
PDF_87,map,12
PDF_87,investigación,12
PDF_87,estudio,12
PDF_87,sus,12
PDF_87,operativa,12
PDF_87,contexto,11
PDF_87,caso,11
PDF_87,automatización,11
PDF_87,propuesta,11
PDF_87,empresarial,11
PDF_87,esto,11
PDF_87,aplicación,10
PDF_87,mejorar,10
PDF_87,clientes,10
PDF_87,transformation,10
PDF_87,forma,10
PDF_87,organización,10
PDF_88,inovação,53
PDF_88,empresas,52
PDF_88,possuem,50
PDF_88,meios,45
PDF_88,digitais,44
PDF_88,hospedagem,32
PDF_88,clientes,31
PDF_88,respondentes,31
PDF_88,marketing,30
PDF_88,digital,28
PDF_88,mídias,26
PDF_88,próprio,25
PDF_88,organizações,23
PDF_88,dado,23
PDF_88,empresa,23
PDF_88,site,23
PDF_88,pontos,23
PDF_88,serviços,22
PDF_88,dezembro,21
PDF_88,sociais,21
PDF_88,evento,20
PDF_88,completo,19
PDF_88,resultados,19
PDF_88,leitos,19
PDF_88,responderam,19
PDF_88,nota,18
PDF_88,número,17
PDF_88,hoteleiro,16
PDF_88,setor,16
PDF_88,empresariais,16
PDF_88,satisfação,16
PDF_88,ano,16
PDF_88,informações,16
PDF_88,redes,16
PDF_88,respostas,16
PDF_88,brasil,15
PDF_88,total,15
PDF_88,trindade,14
PDF_88,análise,14
PDF_88,processos,14
PDF_88,onde,14
PDF_88,sabem,14
PDF_88,podem,13
PDF_88,ferramentas,13
PDF_88,gestão,13
PDF_88,variáveis,13
PDF_88,empregados,13
PDF_88,produtos,13
PDF_88,assim,12
PDF_88,negócio,12
PDF_89,competências,121
PDF_89,nível,72
PDF_89,equipe,58
PDF_89,lideranças,57
PDF_89,digital,51
PDF_89,organizacional,45
PDF_89,níveis,43
PDF_89,modelo,43
PDF_89,indústrias,42
PDF_89,organização,33
PDF_89,razão,33
PDF_89,individual,31
PDF_89,digitais,30
PDF_89,competência,27
PDF_89,pertencimento,25
PDF_89,ajuste,25
PDF_89,presença,25
PDF_89,regressão,22
PDF_89,logística,22
PDF_89,variáveis,22
PDF_89,análise,21
PDF_89,probabilidade,20
PDF_89,chance,20
PDF_89,evento,19
PDF_89,completo,19
PDF_89,dezembro,19
PDF_89,relação,19
PDF_89,dado,19
PDF_89,multinível,19
PDF_89,resultados,18
PDF_89,kozlowski,18
PDF_89,multiníveis,17
PDF_89,transformação,17
PDF_89,hair,17
PDF_89,aplicação,16
PDF_89,organizacionais,16
PDF_89,média,16
PDF_89,forma,16
PDF_89,variável,16
PDF_89,leadership,16
PDF_89,iniciativas,15
PDF_89,exp,15
PDF_89,hipótese,15
PDF_89,testis,14
PDF_89,identificar,13
PDF_89,relações,13
PDF_89,influenciar,13
PDF_89,individuais,13
PDF_89,adaptação,13
PDF_89,conduzir,13
PDF_90,digital,122
PDF_90,maturidade,50
PDF_90,transformação,36
PDF_90,dimensões,32
PDF_90,empresa,32
PDF_90,empresas,30
PDF_90,estratégia,28
PDF_90,negócios,22
PDF_90,rossmann,22
PDF_90,agronegócio,21
PDF_90,cultura,20
PDF_90,modelo,19
PDF_90,organizações,18
PDF_90,setor,18
PDF_90,digitais,18
PDF_90,transformation,18
PDF_90,evento,17
PDF_90,completo,17
PDF_90,dezembro,17
PDF_90,brasileiro,17
PDF_90,liderança,17
PDF_90,pessoas,17
PDF_90,resultados,17
PDF_90,tecnologia,16
PDF_90,operações,16
PDF_90,mercado,15
PDF_90,governança,15
PDF_90,forma,14
PDF_90,oito,14
PDF_90,análise,14
PDF_90,relação,14
PDF_90,dado,13
PDF_90,questões,13
PDF_90,pode,12
PDF_90,quais,12
PDF_90,meio,12
PDF_90,tecnologias,12
PDF_90,processos,12
PDF_90,domínios,11
PDF_90,setores,11
PDF_90,capacidade,11
PDF_90,nesse,11
PDF_90,tabela,11
PDF_90,ainda,10
PDF_90,instrumento,10
PDF_90,journal,10
PDF_90,management,10
PDF_90,todos,9
PDF_90,ivančić,9
PDF_90,valdez,9
PDF_91,maslow,58
PDF_91,motivação,51
PDF_91,http,47
PDF_91,teoria,42
PDF_91,disponível,38
PDF_91,acessado,35
PDF_91,necessidades,32
PDF_91,sociais,29
PDF_91,psicologia,28
PDF_91,social,26
PDF_91,áreas,24
PDF_91,mai,22
PDF_91,ainda,21
PDF_91,dado,21
PDF_91,evento,20
PDF_91,completo,20
PDF_91,dezembro,20
PDF_91,base,20
PDF_91,humana,20
PDF_91,gráfico,20
PDF_91,ciências,18
PDF_91,publicações,17
PDF_91,journal,17
PDF_91,análise,15
PDF_91,motivation,15
PDF_91,humano,14
PDF_91,possível,13
PDF_91,bem,13
PDF_91,pandemia,13
PDF_91,campo,13
PDF_91,pode,13
PDF_91,humanas,12
PDF_91,human,12
PDF_91,área,12
PDF_91,research,12
PDF_91,texto,11
PDF_91,theory,11
PDF_91,relevância,11
PDF_91,covid,11
PDF_91,desenvolvimento,11
PDF_91,relacionadas,10
PDF_91,scopus,10
PDF_91,sendo,10
PDF_91,forma,10
PDF_91,palavras,10
PDF_91,tanto,10
PDF_91,bibliométrica,9
PDF_91,abraham,9
PDF_91,obra,9
PDF_91,resultados,9
PDF_92,informações,95
PDF_92,empresas,72
PDF_92,contábeis,58
PDF_92,conhecimento,47
PDF_92,gestão,46
PDF_92,micro,44
PDF_92,processo,41
PDF_92,pequenas,36
PDF_92,decisões,36
PDF_92,dado,35
PDF_92,gestores,33
PDF_92,importância,31
PDF_92,tomada,31
PDF_92,planejamento,29
PDF_92,uso,25
PDF_92,atividades,24
PDF_92,empresa,24
PDF_92,controle,23
PDF_92,relação,21
PDF_92,grau,21
PDF_92,percepção,16
PDF_92,contábil,16
PDF_92,contabilidade,16
PDF_92,apoio,15
PDF_92,resultados,15
PDF_92,pode,15
PDF_92,maior,15
PDF_92,objetivos,14
PDF_92,investigar,13
PDF_92,informação,13
PDF_92,tempo,13
PDF_92,porte,13
PDF_92,ano,13
PDF_92,participantes,12
PDF_92,além,12
PDF_92,podem,12
PDF_92,relatórios,12
PDF_92,estatística,11
PDF_92,abertura,11
PDF_92,iudícibus,11
PDF_92,meio,11
PDF_92,real,10
PDF_92,enquanto,10
PDF_92,dessas,10
PDF_92,ações,10
PDF_92,tabela,10
PDF_92,desconhecimento,10
PDF_92,disso,9
PDF_92,quanto,9
PDF_92,menor,9
PDF_93,desenvolvimento,37
PDF_93,gente,34
PDF_93,município,29
PDF_93,inovação,28
PDF_93,driver,27
PDF_93,maricá,27
PDF_93,cidade,26
PDF_93,cidades,25
PDF_93,inteligentes,25
PDF_93,dado,22
PDF_93,economia,20
PDF_93,tabela,20
PDF_93,dezembro,18
PDF_93,então,18
PDF_93,gestão,17
PDF_93,evento,16
PDF_93,completo,16
PDF_93,startup,16
PDF_93,tecnologia,15
PDF_93,através,14
PDF_93,entrevistados,14
PDF_93,código,14
PDF_93,vai,14
PDF_93,subcódigo,13
PDF_93,trecho,13
PDF_93,partir,12
PDF_93,entrevistas,12
PDF_93,pública,12
PDF_93,local,12
PDF_93,qualidade,12
PDF_93,dentro,12
PDF_93,turismo,12
PDF_93,escola,11
PDF_93,econômico,11
PDF_93,sustentabilidade,11
PDF_93,empreendedorismo,10
PDF_93,pode,10
PDF_93,tecnologias,10
PDF_93,educação,10
PDF_93,vida,10
PDF_93,desse,10
PDF_93,elaborado,10
PDF_93,inteligente,10
PDF_93,processo,10
PDF_93,análise,10
PDF_93,categorização,10
PDF_93,petróleo,10
PDF_93,forma,9
PDF_93,meio,9
PDF_93,mobilidade,9
PDF_94,doméstico,51
PDF_94,valor,35
PDF_94,mulheres,31
PDF_94,força,29
PDF_94,remunerado,27
PDF_94,domésticas,25
PDF_94,capitalista,23
PDF_94,marx,23
PDF_94,trabalhadoras,21
PDF_94,brasil,20
PDF_94,reprodução,20
PDF_94,análise,19
PDF_94,classe,18
PDF_94,exploração,17
PDF_94,social,17
PDF_94,informalidade,16
PDF_94,negras,16
PDF_94,completo,15
PDF_94,capitalismo,15
PDF_94,forma,15
PDF_94,evento,14
PDF_94,dezembro,14
PDF_94,marxista,14
PDF_94,atividades,14
PDF_94,produção,14
PDF_94,mercado,13
PDF_94,setor,13
PDF_94,cuidado,13
PDF_94,remuneração,13
PDF_94,pode,12
PDF_94,diaristas,12
PDF_94,sendo,12
PDF_94,trabalhadores,12
PDF_94,atividade,11
PDF_94,sistema,11
PDF_94,gênero,11
PDF_94,direitos,11
PDF_94,milhões,11
PDF_94,esfera,10
PDF_94,mercadorias,10
PDF_94,através,10
PDF_94,laboral,10
PDF_94,dado,10
PDF_94,trabalhistas,10
PDF_94,acesso,10
PDF_94,mercadoria,10
PDF_94,tempo,10
PDF_94,relação,9
PDF_94,raça,9
PDF_94,trimestre,9
PDF_95,gênero,95
PDF_95,decolonial,50
PDF_95,mulheres,50
PDF_95,revista,50
PDF_95,feministas,31
PDF_95,colonialidade,28
PDF_95,sociais,28
PDF_95,feminismo,26
PDF_95,poder,25
PDF_95,américa,24
PDF_95,latina,24
PDF_95,administração,22
PDF_95,crítica,22
PDF_95,feminista,21
PDF_95,raça,20
PDF_95,relações,20
PDF_95,completo,19
PDF_95,ano,19
PDF_95,feminismos,19
PDF_95,evento,18
PDF_95,dezembro,18
PDF_95,trabalhos,18
PDF_95,perspectivas,17
PDF_95,pensamento,17
PDF_95,intitulado,15
PDF_95,perspectiva,14
PDF_95,forma,14
PDF_95,publicações,14
PDF_95,contribuições,14
PDF_95,autoras,14
PDF_95,conhecimento,13
PDF_95,áreas,13
PDF_95,decoloniais,13
PDF_95,pós,13
PDF_95,arte,12
PDF_95,autoria,12
PDF_95,diferentes,12
PDF_95,interseccionalidade,12
PDF_95,análise,12
PDF_95,autora,12
PDF_95,estado,11
PDF_95,colonial,11
PDF_95,base,11
PDF_95,internacionais,11
PDF_95,sociedade,11
PDF_95,campo,11
PDF_95,movimento,11
PDF_95,relação,11
PDF_95,latino,11
PDF_95,longo,11
PDF_96,consórcios,113
PDF_96,saúde,113
PDF_96,transparência,100
PDF_96,consórcio,71
PDF_96,público,69
PDF_96,públicos,66
PDF_96,microrregião,44
PDF_96,ceará,39
PDF_96,estado,33
PDF_96,divulgação,32
PDF_96,accountability,30
PDF_96,informações,30
PDF_96,análise,26
PDF_96,ativa,26
PDF_96,nível,25
PDF_96,média,24
PDF_96,controle,21
PDF_96,governança,20
PDF_96,dado,20
PDF_96,dezembro,19
PDF_96,municípios,19
PDF_96,lei,19
PDF_96,critérios,19
PDF_96,pública,19
PDF_96,evento,18
PDF_96,completo,18
PDF_96,colaborativa,18
PDF_96,gestão,18
PDF_96,fiscal,17
PDF_96,pontos,17
PDF_96,meio,16
PDF_96,social,16
PDF_96,políticas,15
PDF_96,resultados,15
PDF_96,conforme,14
PDF_96,acesso,14
PDF_96,públicas,13
PDF_96,ações,13
PDF_96,intermunicipais,13
PDF_96,administração,13
PDF_96,brasil,13
PDF_96,participação,13
PDF_96,relação,13
PDF_96,todos,13
PDF_96,governo,12
PDF_96,analisados,12
PDF_96,arranjos,11
PDF_96,portais,11
PDF_96,além,11
PDF_96,tempo,11
PDF_97,aprendizagem,68
PDF_97,gestão,47
PDF_97,resultado,40
PDF_97,resultados,38
PDF_97,organizacional,35
PDF_97,supersticiosa,33
PDF_97,empresa,33
PDF_97,ações,32
PDF_97,análise,31
PDF_97,causa,29
PDF_97,entrevistado,28
PDF_97,decisão,27
PDF_97,empresas,24
PDF_97,decisões,24
PDF_97,reflexão,23
PDF_97,forma,22
PDF_97,relação,21
PDF_97,aprendizado,21
PDF_97,caso,21
PDF_97,projetos,20
PDF_97,tempo,19
PDF_97,alta,19
PDF_97,tema,18
PDF_97,foco,17
PDF_97,processo,17
PDF_97,evento,16
PDF_97,completo,16
PDF_97,dezembro,16
PDF_97,ano,16
PDF_97,onde,16
PDF_97,organizações,15
PDF_97,mercado,15
PDF_97,banco,15
PDF_97,neste,14
PDF_97,erro,14
PDF_97,dificuldade,14
PDF_97,nível,14
PDF_97,falta,14
PDF_97,aponta,14
PDF_97,processos,14
PDF_97,modelo,14
PDF_97,organização,14
PDF_97,casos,13
PDF_97,apenas,13
PDF_97,conhecimento,13
PDF_97,learning,13
PDF_97,ter,13
PDF_97,entrevistados,12
PDF_97,possível,12
PDF_97,mudança,12
PDF_98,empresa,94
PDF_98,caixa,55
PDF_98,fluxo,48
PDF_98,caso,44
PDF_98,planejamento,33
PDF_98,financeiro,33
PDF_98,análise,33
PDF_98,gastos,30
PDF_98,custos,29
PDF_98,despesas,25
PDF_98,valor,24
PDF_98,financeira,23
PDF_98,administração,21
PDF_98,financeiras,20
PDF_98,taxon,20
PDF_98,recursos,19
PDF_98,completo,18
